localityId, localityName, dataId, x, y, latitude, longitude, zone, altitude, horiz_precision, vert_precision, planeType, dip, dipAzimuth, strike, declination, rockUnit, timedate, notes
82a3c79aaa438c0eb9ae9db62475529d, Locality 3, b954ce0f5bbf8539dda799ae0d1ce853, 572777.904833, 5727360.721322, 51.692481, 100.052935, 47U, 2204.916016, 0.000000, 0.000000, Bedding, 52.000000, 293.000000, 203.000000, -1.454000, Lower erkhelnuur, Tue Aug 14 15:21:40 2018, 
82a3c79aaa438c0eb9ae9db62475529d, Locality 3, 1fdac7111c437d8a576cbf2ece2a5a3a, 572845.794883, 5727472.361467, 51.693476, 100.053941, 47U, 2198.044922, 10.000000, 16.000000, Bedding, 42.000000, 268.000000, 178.000000, -1.454000, Lower erkhelnuur, Mon Aug 13 18:20:55 2018, 
82a3c79aaa438c0eb9ae9db62475529d, Locality 3, db02aa3b0b481b7d1259e7be77488417, 572869.904366, 5727479.259458, 51.693534, 100.054291, 47U, 2215.099121, 10.000000, 24.000000, Bedding, 69.000000, 298.000000, 208.000000, -1.454000, Lower erkhelnuur, Mon Aug 13 18:09:42 2018, 
82a3c79aaa438c0eb9ae9db62475529d, Locality 3, d7016082a00803d58bc0c449262caa15, 572897.027633, 5727471.264562, 51.693459, 100.054682, 47U, 2205.393799, 10.000000, 12.000000, Bedding, 69.000000, 286.000000, 196.000000, -1.454000, Lower erkhelnuur, Mon Aug 13 17:57:28 2018, 
82a3c79aaa438c0eb9ae9db62475529d, Locality 3, 9c04bafe69420fb18e6909913ac2ed5f, 572930.284802, 5727462.640534, 51.693377, 100.055161, 47U, 2209.614990, 30.000000, 32.000000, Bedding, 52.000000, 268.000000, 178.000000, -1.454000, Lower erkhelnuur, Mon Aug 13 17:41:23 2018, 
82a3c79aaa438c0eb9ae9db62475529d, Locality 3, f0b81fee56fb52f6d39af79893b09272, 572935.241330, 5727439.230471, 51.693166, 100.055228, 47U, 2220.763184, 10.000000, 16.000000, Bedding, 63.000000, 266.000000, 176.000000, -1.454000, Lower erkhelnuur, Mon Aug 13 17:32:34 2018, 
82a3c79aaa438c0eb9ae9db62475529d, Locality 3, 91d525ecebfb96e9e00e6a50b40452ff, 572945.864006, 5727434.446859, 51.693122, 100.055380, 47U, 2233.699951, 0.000000, 0.000000, Bedding, 56.000000, 295.000000, 205.000000, -1.454000, Lower erkhelnuur, Mon Aug 13 17:24:46 2018, 
82a3c79aaa438c0eb9ae9db62475529d, Locality 3, 54da75d4f4a05e64569e7383f93ce3e7, 572962.284073, 5727433.220699, 51.693109, 100.055618, 47U, 2250.364990, 50.000000, 48.000000, Bedding, 48.000000, 282.000000, 192.000000, -1.454000, Lower erkhelnuur, Mon Aug 13 17:19:26 2018, 
82a3c79aaa438c0eb9ae9db62475529d, Locality 3, f942ef73384c69fc6ce15c201974afc8, 573024.864414, 5727463.649397, 51.693374, 100.056529, 47U, 2254.480469, 10.000000, 16.000000, Bedding, 51.000000, 254.000000, 164.000000, -1.454000, Lower erkhelnuur, Mon Aug 13 17:03:04 2018, 
82a3c79aaa438c0eb9ae9db62475529d, Locality 3, bdb851e46b55e967bdf93aec9eb284df, 573060.587393, 5727440.819969, 51.693164, 100.057041, 47U, 2249.657227, 5.000000, 6.000000, Bedding, 51.000000, 266.000000, 176.000000, -1.454000, Lower erkhelnuur, Mon Aug 13 16:52:56 2018, 
82a3c79aaa438c0eb9ae9db62475529d, Locality 3, 39fb2811c51c4eab567733f6228c3832, 573085.046601, 5727429.165246, 51.693056, 100.057393, 47U, 2296.081299, 100.000000, 128.000000, Bedding, 63.000000, 278.000000, 188.000000, -1.454000, Lower erkhelnuur, Mon Aug 13 16:44:15 2018, 
82a3c79aaa438c0eb9ae9db62475529d, Locality 3, 080f37ca870d4ed719f714d5f4b05ff7, 573114.069664, 5727457.263061, 51.693305, 100.057818, 47U, 2246.174561, 5.000000, 12.000000, Bedding, 80.000000, 256.000000, 166.000000, -1.454000, Lower erkhelnuur, Mon Aug 13 15:26:16 2018, 
82a3c79aaa438c0eb9ae9db62475529d, Locality 3, 96ec592819c91ff8a264e9f5e12f0432, 573148.956091, 5727416.447049, 51.692934, 100.058314, 47U, 2247.628418, 0.000000, 0.000000, Bedding, 66.000000, 239.000000, 149.000000, -1.454000, Lower erkhelnuur, Mon Aug 13 15:15:54 2018, 
82a3c79aaa438c0eb9ae9db62475529d, Locality 3, 1dc2b0c85a8ae9e09c92982a3e504fbe, 573156.443016, 5727392.215077, 51.692715, 100.058418, 47U, 2270.924316, 10.000000, 48.000000, Bedding, 89.000000, 250.000000, 160.000000, -1.454000, Lower erkhelnuur, Mon Aug 13 15:06:59 2018, 
82a3c79aaa438c0eb9ae9db62475529d, Locality 3, 247d8b1bfe2917946ddeae1609e4db3c, 573233.703001, 5727370.548612, 51.692510, 100.059531, 47U, 2285.802734, 10.000000, 12.000000, Bedding, 68.000000, 245.000000, 155.000000, -1.454000, Lower erkhelnuur, Mon Aug 13 14:43:05 2018, 
82a3c79aaa438c0eb9ae9db62475529d, Locality 3, 74d928388ac14e69ff218318395e2409, 573252.326291, 5727334.251375, 51.692181, 100.059792, 47U, 2310.606201, 30.000000, 32.000000, Bedding, 36.000000, 289.000000, 199.000000, -1.454000, Lower erkhelnuur, Mon Aug 13 14:30:30 2018, 
82a3c79aaa438c0eb9ae9db62475529d, Locality 3, 0f7e54278d744df3bf112752f30103d2, 573305.695732, 5727311.432747, 51.691969, 100.060560, 47U, 2303.390137, 5.000000, 8.000000, Bedding, 84.000000, 250.000000, 160.000000, -1.454000, Lower erkhelnuur, Mon Aug 13 13:16:28 2018, 
82a3c79aaa438c0eb9ae9db62475529d, Locality 3, 16bed7cf3438971627ce5fc3e20d6c56, 573303.894496, 5727311.770206, 51.691972, 100.060534, 47U, 2319.778809, 5.000000, 6.000000, Bedding, 72.000000, 256.000000, 166.000000, -1.454000, Lower erkhelnuur, Mon Aug 13 13:16:18 2018, 
82a3c79aaa438c0eb9ae9db62475529d, Locality 3, 1425effb16639cb49cb8c1e4497df530, 573413.339371, 5727235.969803, 51.691277, 100.062101, 47U, 2330.954590, 5.000000, 3.000000, Bedding, 82.000000, 242.000000, 152.000000, -1.454000, Lower erkhelnuur, Mon Aug 13 13:11:14 2018, Sort of slumps but best bet in the area
82a3c79aaa438c0eb9ae9db62475529d, Locality 3, 9f25e3122c2d3ff83dfd22807e7b03ff, 573550.760098, 5727167.259792, 51.690641, 100.064074, 47U, 2375.489990, 5.000000, 3.000000, Bedding, 60.000000, 320.000000, 230.000000, -1.454000, Lower erkhelnuur, Mon Aug 13 13:03:16 2018, Possible stroms in dl  amp20 freq45
82a3c79aaa438c0eb9ae9db62475529d, Locality 3, 2d87348cf443832befabf3b9786ec2f7, 573550.341370, 5727168.158089, 51.690649, 100.064068, 47U, 2373.766113, 5.000000, 3.000000, Bedding, 48.000000, 321.000000, 231.000000, -1.454000, Lower erkhelnuur, Mon Aug 13 13:02:26 2018, 
82a3c79aaa438c0eb9ae9db62475529d, Locality 3, 22c8be2f58e7e99831b46a9f13598075, 573550.341370, 5727168.158089, 51.690649, 100.064068, 47U, 2373.766113, 5.000000, 3.000000, Bedding, 53.000000, 316.000000, 226.000000, -1.454000, Lower erkhelnuur, Mon Aug 13 13:02:16 2018, 
82a3c79aaa438c0eb9ae9db62475529d, Locality 3, 577716e7aebdc13009c83b8fb07dd9ae, 573192.111961, 5726702.299057, 51.686508, 100.058789, 47U, 2496.896973, 5.000000, 8.000000, Bedding, 62.000000, 73.000000, 343.000000, -1.454000, Cryo salkhitai, Mon Aug 13 12:29:28 2018, 
82a3c79aaa438c0eb9ae9db62475529d, Locality 3, d97db2449ecf0be653b14c962ca256b1, 573176.913848, 5726173.976106, 51.681760, 100.058458, 47U, 2482.837891, 5.000000, 8.000000, Bedding, 74.000000, 272.000000, 182.000000, -1.454000, Cryo salkhitai, Mon Aug 13 12:18:11 2018, 
82a3c79aaa438c0eb9ae9db62475529d, Locality 3, 5024ffd40b7a45e6bb550f701cfe3abc, 573259.213430, 5726073.905281, 51.680850, 100.059628, 47U, 2482.287354, 5.000000, 8.000000, Bedding, 71.000000, 265.000000, 175.000000, -1.454000, Cryo salkhitai, Mon Aug 13 12:11:34 2018, 
82a3c79aaa438c0eb9ae9db62475529d, Locality 3, c9493b605ffb2226e0959df8ecfaccfe, 573272.707988, 5726029.883578, 51.680452, 100.059813, 47U, 2478.278809, 5.000000, 6.000000, Bedding, 68.000000, 242.000000, 152.000000, -1.454000, Cryo salkhitai, Mon Aug 13 12:10:20 2018, 
82a3c79aaa438c0eb9ae9db62475529d, Locality 3, e9225c52a0c9a8fec9f47752adf94501, 573296.401873, 5725991.995778, 51.680109, 100.060148, 47U, 2466.934570, 5.000000, 4.000000, Bedding, 67.000000, 220.000000, 130.000000, -1.454000, Cryo salkhitai, Mon Aug 13 12:08:54 2018, 
82a3c79aaa438c0eb9ae9db62475529d, Locality 3, 8d65a52266ac33a59b440c170cd61cb9, 573329.703704, 5725882.846893, 51.679123, 100.060607, 47U, 2447.450439, 5.000000, 6.000000, Bedding, 57.000000, 266.000000, 176.000000, -1.454000, Cryo salkhitai, Mon Aug 13 12:05:32 2018, 
82a3c79aaa438c0eb9ae9db62475529d, Locality 3, 0dbb260daa98563cc60eb4520afc2307, 573337.874355, 5725866.630489, 51.678976, 100.060722, 47U, 2443.686279, 5.000000, 4.000000, Bedding, 55.000000, 282.000000, 192.000000, -1.454000, Cryo salkhitai, Mon Aug 13 12:04:42 2018, 
82a3c79aaa438c0eb9ae9db62475529d, Locality 3, eb0d67e2a44550b8961bdea97dd91761, 573354.808564, 5725836.485972, 51.678703, 100.060960, 47U, 2447.167725, 5.000000, 6.000000, Bedding, 53.000000, 257.000000, 167.000000, -1.454000, Cryo salkhitai, Mon Aug 13 12:01:50 2018, Thick ls gs bed
82a3c79aaa438c0eb9ae9db62475529d, Locality 3, abd2e3ff580580d9a15d2a6259cb4ec1, 573376.295549, 5725811.358548, 51.678474, 100.061266, 47U, 2440.631104, 5.000000, 3.000000, Bedding, 63.000000, 266.000000, 176.000000, -1.454000, Cryo salkhitai, Mon Aug 13 11:59:26 2018, 
82a3c79aaa438c0eb9ae9db62475529d, Locality 3, de1336c5c92b9e357f7cf1ba21f7833e, 573379.630891, 5725806.404869, 51.678429, 100.061313, 47U, 2436.240234, 5.000000, 6.000000, Bedding, 59.000000, 250.000000, 160.000000, -1.454000, Cryo salkhitai, Mon Aug 13 11:58:40 2018, 
82a3c79aaa438c0eb9ae9db62475529d, Locality 3, ff6589bfe6fbd8eb33d2ee789b18275b, 573479.251103, 5725527.719051, 51.675911, 100.062695, 47U, 2392.197998, 5.000000, 3.000000, Bedding, 71.000000, 37.000000, 307.000000, -1.454000, Cryo salkhitai, Mon Aug 13 11:47:03 2018, 
82a3c79aaa438c0eb9ae9db62475529d, Locality 3, e8c56ffb76a6ce72b86e946558229f7e, 573477.528266, 5725515.852906, 51.675804, 100.062667, 47U, 2389.679688, 5.000000, 6.000000, Bedding, 46.000000, 21.000000, 291.000000, -1.454000, Cryo salkhitai, Mon Aug 13 11:46:35 2018, 
82a3c79aaa438c0eb9ae9db62475529d, Locality 3, 40bc686e1d5a483294dc4dc1155abc9f, 573480.251140, 5725517.155889, 51.675816, 100.062707, 47U, 2390.472412, 5.000000, 4.000000, Bedding, 43.000000, 353.000000, 263.000000, -1.454000, Cryo salkhitai, Mon Aug 13 11:46:14 2018, 
82a3c79aaa438c0eb9ae9db62475529d, Locality 3, 25f4ef14fcceaa5e763642c8ac0532e4, 573731.093567, 5725090.631582, 51.671949, 100.066244, 47U, 2328.634766, 5.000000, 12.000000, Bedding, 89.000000, 237.000000, 147.000000, -1.454000, Cryo salkhitai, Mon Aug 13 11:32:52 2018, 
82a3c79aaa438c0eb9ae9db62475529d, Locality 3, 0e55688ab90357315196350e8bf07bc0, 573732.400300, 5725050.763941, 51.671590, 100.066254, 47U, 2308.238037, 5.000000, 8.000000, Bedding, 75.000000, 261.000000, 171.000000, -1.454000, Cryo salkhitai, Mon Aug 13 11:25:40 2018, 
82a3c79aaa438c0eb9ae9db62475529d, Locality 3, 50493ec6180a92cab476a0b053314b85, 573719.262546, 5725042.507156, 51.671517, 100.066063, 47U, 2301.464111, 5.000000, 8.000000, Bedding, 64.000000, 267.000000, 177.000000, -1.454000, Cryo salkhitai, Mon Aug 13 11:23:54 2018, 
82a3c79aaa438c0eb9ae9db62475529d, Locality 3, eb527f3660a65f2cdc69aa643fe82f1e, 573710.869370, 5725052.351658, 51.671607, 100.065943, 47U, 2302.797607, 10.000000, 24.000000, Bedding, 72.000000, 272.000000, 182.000000, -1.454000, Cryo salkhitai, Mon Aug 13 11:21:42 2018, Ls rythmite  possible stroms  1-3mm lam
82a3c79aaa438c0eb9ae9db62475529d, Locality 3, 2b6a124e3373260e33c1ac4ec93ca872, 581376.908091, 5620128.636139, 50.727250, 100.152986, 47U, 2490.376465, 5.000000, 3.000000, Bedding, 81.000000, 108.000000, 18.000000, -1.454000, Middle erkhelnur , Thu Aug  9 17:54:58 2018, 
82a3c79aaa438c0eb9ae9db62475529d, Locality 3, dc57691cbe83d65d78372db80c93d520, 581333.067477, 5620156.706257, 50.727508, 100.152371, 47U, 2496.415283, 0.000000, 0.000000, Bedding, 74.000000, 270.000000, 180.000000, -1.454000, Middle erkhelnur , Thu Aug  9 17:35:28 2018, 
82a3c79aaa438c0eb9ae9db62475529d, Locality 3, 873364e4600acc0880bf2318b3f7f64f, 581305.714930, 5620151.686508, 50.727467, 100.151983, 47U, 2498.910156, 10.000000, 8.000000, Bedding, 88.000000, 114.000000, 24.000000, -1.454000, Middle erkhelnur , Thu Aug  9 17:24:22 2018, 
