localityId,localityName,dataId,x,y,latitude,longitude,zone,altitude,horiz_precision,vert_precision,planeType,dip,dipAzimuth,strike,declination,rockUnit,timedate,notes
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,00120a5b809b7b947581165348b0515c,575439.824487,5609272.313687,50.630437,100.066668,47U,1969.486618,10,6, Bedding,38,51,321,-2.249, Middle Erkhelnuur,Thu Jun 13 02:04:29 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,f869e6e11a201beaf8ba78aa6799b83d,575450.642009,5609324.02016,50.630901,100.066831,47U,1967.832077,10,6, Bedding,53,61,331,-2.249, Middle Erkhelnuur,Thu Jun 13 02:01:58 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,fc2c4d7ea6b16043765f67ca32bfe3f4,575561.90867,5609432.942943,50.631866,100.068426,47U,1961.49028,5,4, Bedding,33,83,353,-2.249, Upper erkhelnuur,Thu Jun 13 01:58:01 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,5db74d2f158d6f7d2962d50dd3ff900d,575549.517295,5609574.817972,50.633143,100.06828,47U,1979.30864,10,6, Bedding,40,82,352,-2.249, Upper erkhelnuur,Thu Jun 13 01:54:23 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,48624b24f4757877211eb3ae0d3ae2cb,575647.491072,5609652.877027,50.633832,100.069681,47U,1981.059128,30,8, Bedding,32,95,5,-2.249, Upper erkhelnuur,Thu Jun 13 01:51:08 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,4fc450da577033dfcfd9f533bd0c7d19,575650.89297,5609666.102826,50.633951,100.069732,47U,1974.141647,5,4, Bedding,33,68,338,-2.249, Upper erkhelnuur,Thu Jun 13 01:50:32 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,1fc7d396a2071dfe311d91e3e00490d0,575676.528569,5609657.910675,50.633874,100.070093,47U,1972.620407,5,4, Bedding,32,112,22,-2.249, Middle Erkhelnuur,Thu Jun 13 01:49:19 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,3b37f939c4e3e46b589b32e74a531348,575697.174648,5609645.446998,50.633759,100.070382,47U,1972.96489,5,6, Bedding,63,301,211,-2.249, Middle Erkhelnuur,Thu Jun 13 01:48:15 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,745c7233ab5737e12cc3a01ec0a2dad9,575701.300492,5609647.128629,50.633773,100.070441,47U,1969.213425,5,4, Bedding,72,99,9,-2.249, Middle Erkhelnuur,Thu Jun 13 01:47:14 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,c038a70b0a2a3811252fbed82e39f594,575721.209421,5609676.237611,50.634033,100.070728,47U,1975.859421,0,0, Bedding,22,282,192,-2.249, Middle Erkhelnuur,Thu Jun 13 01:44:47 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,7dc1a7d1d876ab2c32dc2acd254f1898,575722.284275,5609675.719505,50.634028,100.070743,47U,1974.00322,5,4, Bedding,65,91,1,-2.249, Middle Erkhelnuur,Thu Jun 13 01:43:39 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,9410ceecd965d6adf8bb57a62391356d,575720.783935,5609673.693588,50.63401,100.070722,47U,1976.373093,5,4, Bedding,55,57,327,-2.249, Middle Erkhelnuur,Thu Jun 13 01:43:26 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,e19f9f20dce9c58fe84ccba70095e28e,575765.544108,5609684.478246,50.634101,100.071357,47U,1981.898483,5,4, Bedding,56,91,1,-2.249, Middle Erkhelnuur,Thu Jun 13 01:42:06 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,85b140b81f2b93759f21e7ba8a567b47,575767.543146,5609668.822822,50.63396,100.071382,47U,1991.601608,10,6, Bedding,54,108,18,-2.249, Middle Erkhelnuur,Thu Jun 13 01:39:27 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,d07b343d83d8543f90384758c61c8b76,575755.309833,5609684.978172,50.634107,100.071212,47U,1980.44194,10,12, Bedding,55,106,16,-2.249, Middle Erkhelnuur,Thu Jun 13 01:39:11 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,18e7bd758c7730c17a201af79abdee37,575776.275826,5609695.498249,50.634199,100.071511,47U,1976.081345,5,4, Bedding,40,93,3,-2.249, Middle Erkhelnuur,Thu Jun 13 01:37:58 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,14aa8f6d2fa6d6476c5c4edcc21b2d03,575774.215819,5609734.229494,50.634547,100.071489,47U,1981.368942,5,3, Bedding,58,321,231,-2.249, Middle Erkhelnuur,Thu Jun 13 01:33:45 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,7dc3bc060a7d2c399a6d0aff11f25e3e,575937.64722,5609763.573218,50.63479,100.073806,47U,1980.281784,10,6, Bedding,74,97,7,-2.249, Middle Erkhelnuur,Thu Jun 13 01:29:20 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,9d7febbd868d80b9b6d4be1e3a63681e,575937.626961,5609764.971232,50.634802,100.073806,47U,1983.250046,5,4, Bedding,75,86,356,-2.249, Middle Erkhelnuur,Thu Jun 13 01:28:48 2019,
